GO:0050832	defense response to fungus	P	328	7701	293	0.322223405951	0.322223405951	0.322223405951	0.322223405951	9.29131561439e-76	0.322223405951	1.01037326202e-84	1.57750474296e-81	4.76308412866e-86	5.1899038895e-97	5.00095493955e-126
GO:0051783	regulation of nuclear division	P	9	5	4	0.322223405951	0.322223405951	0.322223405951	0.322223405951	0.322223405951	0.322223405951	6.54588810556e-05	0.00363470385034	0.00191735286375	3.90677611473e-21	0.322223405951
GO:0051788	response to misfolded protein	P	182	904	146	0.322223405951	0.322223405951	0.322223405951	0.322223405951	9.49368333935e-50	0.322223405951	1.07290933521e-55	1.07372488639e-59	1.95305385642e-51	8.12083793097e-77	2.53600919421e-105
GO:0006598	polyamine catabolic process	P	38	126	34	0.322223405951	0.322223405951	0.322223405951	0.322223405951	2.67605853643e-23	0.322223405951	2.09388294701e-18	1.70601556242e-37	5.04673832631e-24	6.86868390541e-48	1.39818920829e-85
GO:0006596	polyamine biosynthetic process	P	14	5	7	0.322223405951	0.322223405951	0.322223405951	0.322223405951	6.4021217858e-07	0.322223405951	6.63373044022e-09	0.322223405951	0.322223405951	0.322223405951	0.322223405951
GO:0006595	polyamine metabolic process	P	54	134	43	0.322223405951	0.322223405951	0.322223405951	0.322223405951	1.4961838739e-32	0.322223405951	1.47358021195e-32	2.11677197179e-45	2.98348042752e-25	1.17675653872e-55	1.35078893142e-84
GO:0046658	anchored to plasma membrane	C	63	185	49	0.322223405951	0.322223405951	0.322223405951	0.322223405951	1.63741792651e-41	0.322223405951	6.99566544712e-44	1.93405767971e-47	4.10301303789e-37	7.42882742118e-66	7.82137808316e-93
GO:0022884	macromolecule transmembrane transporter activity	M	59	80	38	0.322223405951	0.322223405951	0.322223405951	0.322223405951	8.96340027004e-37	0.322223405951	4.29886586305e-41	3.24796879451e-21	3.25645833182e-24	1.22751269107e-65	1.35396594793e-100
GO:0007623	circadian rhythm	P	132	503	91	0.322223405951	0.322223405951	0.322223405951	0.322223405951	1.96333909808e-53	0.322223405951	1.75231311126e-60	1.77087461416e-37	1.30586685428e-53	5.16459142527e-67	1.16795082024e-115
GO:0006625	protein targeting to peroxisome	P	95	175	76	0.322223405951	0.322223405951	0.322223405951	0.322223405951	2.50363257726e-20	0.322223405951	1.27251324448e-30	2.13500362303e-48	3.44242285126e-20	1.99192564324e-61	1.55437047859e-80
GO:0006626	protein targeting to mitochondrion	P	102	1281	90	0.322223405951	0.322223405951	0.322223405951	0.322223405951	3.36970928592e-05	0.322223405951	4.99089602888e-60	3.7864721809e-72	1.34154233877e-63	1.46047093532e-77	3.40286126892e-103
GO:0006623	protein targeting to vacuole	P	114	525	95	0.322223405951	0.322223405951	0.322223405951	0.322223405951	7.76054669072e-23	0.322223405951	6.51418801884e-31	9.32830134284e-60	3.09949183324e-40	9.48879928814e-67	5.33971458411e-84
GO:0008361	regulation of cell size	P	52	267	37	0.322223405951	0.322223405951	0.322223405951	0.322223405951	5.630247291e-24	0.322223405951	2.16089793262e-38	1.57697425068e-56	1.27884250117e-42	8.08952934055e-62	1.78064695535e-84
GO:0000287	magnesium ion binding	M	116	103	53	0.322223405951	0.322223405951	0.322223405951	0.322223405951	8.72631103623e-34	0.322223405951	2.89641121225e-37	1.12450035904e-37	1.33605457692e-05	3.62629443645e-71	2.78038486934e-89
GO:0000280	nuclear division	P	90	589	65	0.322223405951	0.322223405951	0.322223405951	0.322223405951	2.75711275336e-53	0.322223405951	2.15405884936e-72	3.72606363954e-52	9.60795378626e-57	3.77096115814e-66	5.79880958158e-103
GO:0004448	isocitrate dehydrogenase activity	M	8	6	4	0.322223405951	0.322223405951	0.322223405951	0.322223405951	0.0831989669294	0.322223405951	0.00363470385034	1.13044874977e-07	0.00363470385034	0.322223405951	3.90677611473e-21
GO:0004449	isocitrate dehydrogenase (NAD+) activity	M	5	6	4	0.322223405951	0.322223405951	0.322223405951	0.322223405951	0.322223405951	0.322223405951	0.000516928494134	1.46342071252e-06	0.00191735286375	0.322223405951	3.77193177738e-26
GO:0006974	response to DNA damage stimulus	P	312	823	208	0.322223405951	0.322223405951	0.322223405951	0.322223405951	2.33239157287e-37	0.322223405951	2.59480542268e-57	1.21045794128e-62	1.41479212239e-50	1.52607804929e-78	1.24827346927e-113
GO:0006970	response to osmotic stress	P	784	8854	709	0.322223405951	0.322223405951	0.322223405951	0.322223405951	6.74808041424e-89	0.322223405951	2.84493791079e-92	3.02175365653e-100	8.66510520827e-82	7.186003149e-128	1.41974061918e-166
GO:0006972	hyperosmotic response	P	241	1771	225	0.322223405951	0.322223405951	0.322223405951	0.322223405951	6.93206123684e-67	0.322223405951	1.26358707017e-73	1.99873410641e-65	1.84733581165e-63	3.92272885984e-93	6.11319293807e-127
GO:0048038	quinone binding	M	18	5	7	0.322223405951	0.322223405951	0.322223405951	0.322223405951	0.322223405951	0.322223405951	1.43806147815e-13	0.322223405951	0.322223405951	0.322223405951	0.322223405951
GO:0006979	response to oxidative stress	P	593	4543	492	0.322223405951	0.322223405951	0.322223405951	0.322223405951	5.93543551584e-87	0.322223405951	2.54798040195e-90	1.99438347949e-75	3.45293159174e-80	1.09047904197e-114	3.10263254781e-169
GO:0004664	prephenate dehydratase activity	M	6	4	4	0.322223405951	0.322223405951	0.322223405951	0.322223405951	0.322223405951	0.322223405951	6.4021217858e-07	6.08013631145e-16	0.322223405951	0.322223405951	0.322223405951
GO:0004197	cysteine-type endopeptidase activity	M	24	6	6	0.322223405951	0.322223405951	0.322223405951	0.322223405951	1.04189652216e-07	0.322223405951	4.69271249785e-13	0.00191735286375	0.0831989669294	2.71690605285e-43	0.322223405951
GO:0004190	aspartic-type endopeptidase activity	M	68	27	26	0.322223405951	0.322223405951	0.322223405951	0.322223405951	1.29404517525e-09	0.322223405951	6.88853791075e-06	1.69354521933e-33	9.76412591227e-14	0.0	0.322223405951
GO:0051273	beta-glucan metabolic process	P	157	454	129	0.322223405951	0.322223405951	0.322223405951	0.322223405951	4.87050864446e-48	0.322223405951	5.20345382881e-52	1.23298298541e-60	8.43873671534e-35	9.8990149894e-91	9.95073586833e-117
GO:0051274	beta-glucan biosynthetic process	P	110	190	85	0.322223405951	0.322223405951	0.322223405951	0.322223405951	3.08205071933e-40	0.322223405951	1.97637258162e-45	1.5250864364e-46	3.70587762995e-32	8.85223667976e-73	3.50564688646e-108
GO:0044712	single-organism catabolic process	P	426	2290	335	0.322223405951	0.322223405951	0.322223405951	0.322223405951	5.41853164217e-76	0.322223405951	6.14930419011e-81	9.66650319355e-55	2.99799085395e-68	5.2340903811e-100	5.86269741081e-154
GO:0051667	establishment of plastid localization	P	104	3813	100	0.322223405951	0.322223405951	0.322223405951	0.322223405951	9.85322334698e-91	0.322223405951	1.35759488846e-96	2.56446499157e-49	4.21816706289e-90	3.03829288075e-60	2.2437777553e-122
GO:0006366	transcription from RNA polymerase II promoter	P	52	13	16	0.322223405951	0.322223405951	0.322223405951	0.322223405951	3.08282525467e-17	0.322223405951	1.33908841928e-15	1.46944119784e-33	0.322223405951	0.322223405951	0.322223405951
GO:0035383	thioester metabolic process	P	114	1095	96	0.322223405951	0.322223405951	0.322223405951	0.322223405951	1.24073012149e-49	0.322223405951	1.62795847603e-59	3.61612876095e-68	6.84792430189e-60	1.15290875863e-80	8.24970570637e-107
GO:0035384	thioester biosynthetic process	P	14	25	10	0.322223405951	0.322223405951	0.322223405951	0.322223405951	8.5535840018e-22	0.322223405951	1.2715362367e-09	7.82132582227e-32	0.0132352527833	1.06168366058e-13	1.21813389173e-68
GO:0042545	cell wall modification	P	378	2120	259	0.322223405951	0.322223405951	0.322223405951	0.322223405951	2.20723242661e-76	0.322223405951	5.30886501584e-89	4.63429568772e-46	1.83881188768e-78	2.53836841581e-84	4.91605389579e-134
