GO:0050832	defense response to fungus	P	328	4709	253	0.322223405951	0.322223405951	2.04828276e-56	1.41681567491e-103
GO:0051788	response to misfolded protein	P	182	138	68	0.322223405951	0.322223405951	1.3788540891e-14	1.01743799492e-58
GO:0006598	polyamine catabolic process	P	38	65	25	0.322223405951	0.322223405951	6.06334198674e-16	3.39681013825e-56
GO:0006595	polyamine metabolic process	P	54	67	28	0.322223405951	0.322223405951	4.95432600429e-22	5.33320006282e-55
GO:0046658	anchored to plasma membrane	C	63	89	34	0.322223405951	0.322223405951	1.20530880263e-06	9.84537616708e-56
GO:0022884	macromolecule transmembrane transporter activity	M	59	32	22	0.322223405951	0.322223405951	1.17439591727e-36	1.02710584927e-58
GO:0007623	circadian rhythm	P	132	346	78	0.322223405951	0.322223405951	7.61714729526e-51	2.42167661711e-80
GO:0006625	protein targeting to peroxisome	P	95	27	21	0.322223405951	0.322223405951	6.20747562213e-06	4.68055730888e-39
GO:0006626	protein targeting to mitochondrion	P	102	453	71	0.322223405951	0.322223405951	1.31098884745e-23	7.10053570594e-75
GO:0006623	protein targeting to vacuole	P	114	80	54	0.322223405951	0.322223405951	9.93400994713e-14	1.0426016503e-40
GO:0008361	regulation of cell size	P	52	156	35	0.322223405951	0.322223405951	4.19394577426e-11	7.83820751512e-59
GO:0000287	magnesium ion binding	M	116	33	33	0.322223405951	0.322223405951	1.6672942783e-23	1.76721362634e-54
GO:0000280	nuclear division	P	90	296	44	0.322223405951	0.322223405951	0.000631912116313	7.49113558112e-72
GO:0006974	response to DNA damage stimulus	P	312	199	89	0.322223405951	0.322223405951	1.57167606085e-35	4.63677081378e-72
GO:0006970	response to osmotic stress	P	784	3498	561	0.322223405951	0.322223405951	1.22765107838e-78	3.03350534155e-115
GO:0006972	hyperosmotic response	P	241	797	176	0.322223405951	0.322223405951	2.51597434937e-51	2.00223296209e-84
GO:0006979	response to oxidative stress	P	593	2486	366	0.322223405951	0.322223405951	1.78714469144e-82	1.08163079326e-117
GO:0004190	aspartic-type endopeptidase activity	M	68	12	15	0.322223405951	0.322223405951	0.495405622508	1.57652063648e-28
GO:0051273	beta-glucan metabolic process	P	157	165	89	0.322223405951	0.322223405951	7.07486768131e-37	6.95890424053e-70
GO:0051276	chromosome organization	P	686	5944	377	0.322223405951	0.322223405951	1.84982928622e-50	5.79802798976e-102
GO:0051274	beta-glucan biosynthetic process	P	110	58	50	0.322223405951	0.322223405951	1.60742120992e-31	3.26683304217e-63
GO:0044712	single-organism catabolic process	P	426	1066	198	0.322223405951	0.322223405951	2.81515875058e-70	6.73985993085e-99
GO:0051667	establishment of plastid localization	P	104	2815	99	0.322223405951	0.322223405951	2.84507919299e-77	7.2741831893e-98
GO:0006364	rRNA processing	P	251	9435	235	0.322223405951	0.322223405951	4.21241977268e-97	6.55645061315e-112
GO:0006366	transcription from RNA polymerase II promoter	P	52	4	5	0.322223405951	0.322223405951	1.23757793323e-20	6.51038139831e-36
GO:0035383	thioester metabolic process	P	114	433	78	0.322223405951	0.322223405951	0.988451535944	5.32384222169e-71
GO:0035384	thioester biosynthetic process	P	14	12	8	0.322223405951	0.322223405951	0.207962868661	4.86984329934e-37
GO:0042545	cell wall modification	P	378	1121	196	0.322223405951	0.322223405951	1.68196404198e-76	8.1475007034e-98
GO:0042547	cell wall modification involved in multidimensional cell growth	P	26	13	9	0.322223405951	0.322223405951	9.28817292121e-15	1.04016558923e-40
GO:0052315	phytoalexin biosynthetic process	P	11	9	8	0.322223405951	0.322223405951	0.628634903512	4.09348484754e-27
GO:0052314	phytoalexin metabolic process	P	11	9	8	0.322223405951	0.322223405951	0.0226931561379	1.10688382719e-24
GO:0052317	camalexin metabolic process	P	10	9	8	0.322223405951	0.322223405951	0.183192652241	4.5233680205e-23
GO:0042542	response to hydrogen peroxide	P	258	856	152	0.322223405951	0.322223405951	1.28210166239e-67	1.4410855723e-93
GO:0009815	1-aminocyclopropane-1-carboxylate oxidase activity	M	12	7	8	0.322223405951	0.322223405951	1.0	7.08019796347e-20
GO:0042549	photosystem II stabilization	P	6	9	5	0.322223405951	0.322223405951	5.15403997559e-11	1.07934830025e-29
GO:0042548	regulation of photosynthesis, light reaction	P	17	52	13	0.322223405951	0.322223405951	4.9569223791e-20	1.70123685492e-56
GO:0043155	negative regulation of photosynthesis, light reaction	P	9	19	7	0.322223405951	0.322223405951	1.35290512927e-23	8.41140850877e-43
GO:0006102	isocitrate metabolic process	P	11	6	5	0.322223405951	0.322223405951	0.00175265224648	2.08653900081e-16
GO:0006109	regulation of carbohydrate metabolic process	P	31	21	15	0.322223405951	0.322223405951	3.49036111711e-34	2.99788951381e-51
GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	M	28	9	12	0.322223405951	0.322223405951	3.00975666029e-06	6.51038139831e-36
GO:0042401	cellular biogenic amine biosynthetic process	P	34	20	10	0.322223405951	0.322223405951	2.35280694732e-22	3.22665531415e-52
GO:0004857	enzyme inhibitor activity	M	146	172	65	0.322223405951	0.322223405951	7.38099270191e-56	5.70588944846e-86
GO:0009505	plant-type cell wall	C	256	540	156	0.322223405951	0.322223405951	1.88282999763e-58	6.01529704522e-90
GO:0005102	receptor binding	M	47	8	16	0.322223405951	0.322223405951	0.322223405951	0.322223405951
GO:0009108	coenzyme biosynthetic process	P	152	491	74	0.322223405951	0.322223405951	1.69357863551e-46	1.643074198e-77
GO:0009109	coenzyme catabolic process	P	25	7	6	0.322223405951	0.322223405951	8.02303254933e-17	0.000192079645473
GO:0010109	regulation of photosynthesis	P	27	112	20	0.322223405951	0.322223405951	2.33258748842e-22	1.17438949506e-61
GO:0010106	cellular response to iron ion starvation	P	112	3096	104	0.322223405951	0.322223405951	7.50866331018e-86	3.27407293685e-100
GO:0009100	glycoprotein metabolic process	P	221	90	73	0.322223405951	0.322223405951	1.89166798831e-22	1.36373800681e-56
GO:0009101	glycoprotein biosynthetic process	P	217	90	73	0.322223405951	0.322223405951	6.13523393389e-20	2.26204428969e-56
GO:0010101	post-embryonic root morphogenesis	P	39	7	10	0.322223405951	0.322223405951	0.000303330296204	0.159386051975
GO:0018377	protein myristoylation	P	119	89	45	0.322223405951	0.322223405951	3.40049744273e-08	4.81388169363e-54
GO:0003887	DNA-directed DNA polymerase activity	M	21	5	6	0.322223405951	0.322223405951	0.00963521416386	1.46601424401e-22
GO:1901361	organic cyclic compound catabolic process	P	387	853	195	0.322223405951	0.322223405951	3.19723854063e-58	9.33567494594e-89
GO:0016998	cell wall macromolecule catabolic process	P	27	22	15	0.322223405951	0.322223405951	0.033615317113	6.01261937821e-41
GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	M	14	4	6	0.322223405951	0.322223405951	7.06543156578e-07	0.322223405951
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	M	69	38	30	0.322223405951	0.322223405951	6.58475476768e-30	1.06223197456e-59
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	M	45	13	9	0.322223405951	0.322223405951	1.71718481852e-22	6.86164808447e-46
GO:0015711	organic anion transport	P	290	1647	185	0.322223405951	0.322223405951	6.03951613829e-32	2.42536506174e-90
GO:0072655	establishment of protein localization to mitochondrion	P	102	453	71	0.322223405951	0.322223405951	2.44454292037e-21	2.87402652375e-71
GO:0019953	sexual reproduction	P	230	635	118	0.322223405951	0.322223405951	1.80233990364e-45	1.33282836834e-80
GO:0016192	vesicle-mediated transport	P	556	627	268	0.322223405951	0.322223405951	3.77440331909e-52	2.87653893762e-87
GO:0008276	protein methyltransferase activity	M	37	9	8	0.322223405951	0.322223405951	8.76025605236e-05	8.93744236504e-29
GO:0008270	zinc ion binding	M	1238	1232	445	0.322223405951	0.322223405951	3.04534591364e-73	2.79712728622e-108
