GO:0050832	defense response to fungus	P	328	2744	233	0.322223405951	0.322223405951	3.26321624969e-53	2.62321703185e-96
GO:0051788	response to misfolded protein	P	182	24	28	0.322223405951	0.322223405951	3.90019721333e-26	1.04032952211e-51
GO:0006598	polyamine catabolic process	P	38	31	21	0.322223405951	0.322223405951	1.65120276233e-13	1.79733542666e-44
GO:0006595	polyamine metabolic process	P	54	32	22	0.322223405951	0.322223405951	7.70160817273e-16	6.05328904645e-47
GO:0046658	anchored to plasma membrane	C	63	38	23	0.322223405951	0.322223405951	4.52428212312e-14	1.864735211e-45
GO:0022884	macromolecule transmembrane transporter activity	M	59	9	11	0.322223405951	0.322223405951	3.42858542226e-12	1.35589531974e-31
GO:0007623	circadian rhythm	P	132	234	66	0.322223405951	0.322223405951	7.50468440199e-45	3.65610982218e-75
GO:0006626	protein targeting to mitochondrion	P	102	92	46	0.322223405951	0.322223405951	9.84519867199e-13	1.17021679126e-54
GO:0006623	protein targeting to vacuole	P	114	12	19	0.322223405951	0.322223405951	0.000590596292061	0.322223405951
GO:0008361	regulation of cell size	P	52	69	31	0.322223405951	0.322223405951	1.38912597068e-06	4.25592283996e-53
GO:0000287	magnesium ion binding	M	116	8	10	0.322223405951	0.322223405951	1.09092068925e-32	1.6038120569e-43
GO:0000280	nuclear division	P	90	135	33	0.322223405951	0.322223405951	1.00492749578e-26	1.75985904699e-64
GO:0006974	response to DNA damage stimulus	P	312	57	27	0.322223405951	0.322223405951	3.80957530689e-16	9.46323701593e-52
GO:0006970	response to osmotic stress	P	784	1571	400	0.322223405951	0.322223405951	2.56292517096e-67	2.43565370781e-105
GO:0006972	hyperosmotic response	P	241	400	133	0.322223405951	0.322223405951	1.52242271174e-42	2.38962525864e-79
GO:0006979	response to oxidative stress	P	593	1499	267	0.322223405951	0.322223405951	2.92688403229e-80	8.63519229259e-107
GO:0004190	aspartic-type endopeptidase activity	M	68	5	8	0.322223405951	0.322223405951	0.00104064971613	0.322223405951
GO:0051273	beta-glucan metabolic process	P	157	48	42	0.322223405951	0.322223405951	3.16696626157e-25	2.06089886409e-48
GO:0051276	chromosome organization	P	686	2514	206	0.322223405951	0.322223405951	6.03168357127e-18	5.3065512176e-93
GO:0051274	beta-glucan biosynthetic process	P	110	17	16	0.322223405951	0.322223405951	2.74610938349e-13	1.1712852654e-39
GO:0044712	single-organism catabolic process	P	426	553	138	0.322223405951	0.322223405951	1.00162779487e-61	3.88170896513e-89
GO:0051667	establishment of plastid localization	P	104	1798	86	0.322223405951	0.322223405951	1.10700710646e-59	2.75579389789e-92
GO:0006364	rRNA processing	P	251	6782	210	0.322223405951	0.322223405951	3.59356639491e-98	4.83313545834e-111
GO:0035383	thioester metabolic process	P	114	146	55	0.322223405951	0.322223405951	4.20070058873e-14	2.25987089471e-59
GO:0042545	cell wall modification	P	378	597	139	0.322223405951	0.322223405951	1.13117787639e-60	6.72843820885e-91
GO:0042547	cell wall modification involved in multidimensional cell growth	P	26	8	8	0.322223405951	0.322223405951	0.000673911408155	9.31083093274e-30
GO:0052315	phytoalexin biosynthetic process	P	11	8	8	0.322223405951	0.322223405951	1.20259172351e-11	2.02298440841e-30
GO:0052314	phytoalexin metabolic process	P	11	8	8	0.322223405951	0.322223405951	1.90028405491e-08	1.224674918e-31
GO:0052317	camalexin metabolic process	P	10	8	8	0.322223405951	0.322223405951	1.80523031739e-08	1.40172378341e-28
GO:0042542	response to hydrogen peroxide	P	258	576	114	0.322223405951	0.322223405951	1.9041195498e-61	8.89754594244e-86
GO:0009814	defense response, incompatible interaction	P	520	5624	378	0.322223405951	0.322223405951	2.78658173009e-74	1.12498111613e-107
GO:0042549	photosystem II stabilization	P	6	4	4	0.322223405951	0.322223405951	0.000192079645473	2.079548827e-14
GO:0042548	regulation of photosynthesis, light reaction	P	17	22	11	0.322223405951	0.322223405951	2.09699095944e-08	2.02953263495e-43
GO:0043155	negative regulation of photosynthesis, light reaction	P	9	9	6	0.322223405951	0.322223405951	2.48666195922e-08	2.55409396719e-30
GO:0006109	regulation of carbohydrate metabolic process	P	31	14	11	0.322223405951	0.322223405951	8.28547155821e-30	6.66632733657e-48
