GO:0050832	defense response to fungus	P	896	4256	574	0.322223405951	0.322223405951	2.95613848341e-81	1.71877683401e-112
GO:0051783	regulation of nuclear division	P	12	10	8	0.322223405951	0.322223405951	0.300506727223	1.74656561746e-26
GO:0051784	negative regulation of nuclear division	P	6	4	5	0.322223405951	0.322223405951	3.15115299551e-07	0.0127683316054
GO:0051788	response to misfolded protein	P	315	1265	240	0.322223405951	0.322223405951	1.56658251869e-58	3.39827150292e-96
GO:0006598	polyamine catabolic process	P	100	104	65	0.322223405951	0.322223405951	3.40487772942e-10	3.10827997617e-56
GO:0006596	polyamine biosynthetic process	P	21	4	6	0.322223405951	0.322223405951	5.33700172454e-05	0.322223405951
GO:0006595	polyamine metabolic process	P	118	113	73	0.322223405951	0.322223405951	2.65936541256e-19	1.31714117284e-57
GO:0046658	anchored to plasma membrane	C	81	152	47	0.322223405951	0.322223405951	0.0049357598007	6.751166575e-62
GO:0022884	macromolecule transmembrane transporter activity	M	64	66	42	0.322223405951	0.322223405951	1.84931776106e-19	5.60425806955e-52
GO:0007623	circadian rhythm	P	198	394	146	0.322223405951	0.322223405951	5.42576839765e-51	1.30820236391e-84
GO:0006625	protein targeting to peroxisome	P	161	360	124	0.322223405951	0.322223405951	2.36857902132e-38	4.39351651719e-78
GO:0006626	protein targeting to mitochondrion	P	128	470	100	0.322223405951	0.322223405951	3.57241449954e-29	2.52730773036e-76
GO:0006623	protein targeting to vacuole	P	189	371	144	0.322223405951	0.322223405951	5.18422218381e-45	1.85949005283e-76
GO:0000287	magnesium ion binding	M	126	115	67	0.322223405951	0.322223405951	2.27395351248e-30	2.91778846437e-68
GO:0000280	nuclear division	P	162	721	129	0.322223405951	0.322223405951	4.95788118982e-53	9.15651972733e-84
GO:0006974	response to DNA damage stimulus	P	418	1102	315	0.322223405951	0.322223405951	5.1833277907e-60	4.86784833339e-94
GO:0006972	hyperosmotic response	P	552	1635	401	0.322223405951	0.322223405951	2.52375195251e-67	1.08912881689e-102
GO:0006979	response to oxidative stress	P	1179	6787	856	0.322223405951	0.322223405951	1.85514950744e-85	1.5474850607e-121
GO:0018106	peptidyl-histidine phosphorylation	P	16	6	7	0.322223405951	0.322223405951	0.000214267257201	3.32025688665e-24
GO:0070062	extracellular vesicular exosome	C	8	5	5	0.322223405951	0.322223405951	2.76000833896e-25	3.26468195294e-06
GO:0051273	beta-glucan metabolic process	P	362	1323	272	0.322223405951	0.322223405951	5.15063845104e-60	2.41754374797e-92
GO:0051274	beta-glucan biosynthetic process	P	194	394	141	0.322223405951	0.322223405951	2.77004144991e-48	2.26775292938e-78
GO:0046864	isoprenoid transport	P	29	5	9	0.322223405951	0.322223405951	0.00191735286375	0.322223405951
GO:0046865	terpenoid transport	P	29	5	9	0.322223405951	0.322223405951	0.0831989669294	0.322223405951
GO:0044712	single-organism catabolic process	P	674	2607	525	0.322223405951	0.322223405951	2.98540014061e-76	3.91487467541e-109
GO:0033043	regulation of organelle organization	P	470	1662	336	0.322223405951	0.322223405951	2.32947916277e-66	6.01483654126e-101
GO:0051667	establishment of plastid localization	P	148	3239	123	0.322223405951	0.322223405951	1.19240343277e-74	9.3524048771e-97
GO:0006366	transcription from RNA polymerase II promoter	P	60	51	32	0.322223405951	0.322223405951	1.11234307383e-11	3.53426889339e-48
GO:0016363	nuclear matrix	C	14	9	6	0.322223405951	0.322223405951	0.0249953632165	1.41097548758e-34
GO:0035383	thioester metabolic process	P	233	1283	180	0.322223405951	0.322223405951	1.43004929886e-42	1.22901319453e-85
