0	GO:0050832	defense response to fungus	P	417	67	67	0.0293984622343	7.07801377727	1.32222222222	44.4285714286	25.6964285714	29.4328358209
1	GO:0006598	polyamine catabolic process	P	61	3	2	0.666666666667	1.66666666667	1.0	256.0	158.5	186.333333333
2	GO:0006595	polyamine metabolic process	P	71	3	2	0.666666666667	1.66666666667	1.0	276.0	158.5	193.0
3	GO:0050789	regulation of biological process	P	3171	2082	6470	0.00279690775282	33.4507816363	5.17158994352	2.62994350282	6.2262810756	6.03458213256
4	GO:0007623	circadian rhythm	P	104	16	10	0.0833333333333	1.625	1.0	43.2857142857	164.888888889	107.5625
5	GO:0006629	lipid metabolic process	P	1315	119	106	0.0149551345962	7.29870948379	1.03636363636	40.0476190476	17.94	21.3361344538
6	GO:0006623	protein targeting to vacuole	P	128	2	1	1.0	1.0	1.0	368.0	16.0	192.0
7	GO:0006974	response to DNA damage stimulus	P	245	16	10	0.0833333333333	1.625	1.0	85.0	69.5	73.0
8	GO:0006970	response to osmotic stress	P	840	164	189	0.0137662726321	9.46232038625	1.49836065574	21.4324324324	24.1940298507	23.6646341463
9	GO:0006972	hyperosmotic response	P	289	35	34	0.0554621848739	5.45634920635	1.24444444444	65.1111111111	52.0714285714	56.2
10	GO:0006979	response to oxidative stress	P	514	68	63	0.027216856892	4.82754010695	1.11267605634	37.3157894737	38.3725490196	37.4264705882
11	GO:0051276	chromosome organization	P	545	86	79	0.0210670314637	3.84775747508	1.15053763441	24.6923076923	34.140625	31.4186046512
12	GO:0044712	single-organism catabolic process	P	363	13	10	0.115384615385	2.84615384615	1.0	120.4	74.5	100.230769231
13	GO:0044710	single-organism metabolic process	P	3180	842	1064	0.00295429318677	21.502022237	2.41685798622	12.2763157895	6.23379923761	6.61401425178
14	GO:0044711	single-organism biosynthetic process	P	1460	205	214	0.0100908656145	9.79383514218	1.57478005865	27.3870967742	15.0561797753	16.5902439024
15	GO:0033043	regulation of organelle organization	P	243	10	5	0.111111111111	1.0	1.0	92.2	185.8	135.1
16	GO:0051667	establishment of plastid localization	P	91	2	1	1.0	1.0	1.0	328.0	211.0	265.0
17	GO:0006364	rRNA processing	P	210	3	2	0.666666666667	1.66666666667	1.0	398.0	120.0	209.333333333
18	GO:0042545	cell wall modification	P	334	28	26	0.0634920634921	3.49166666667	1.10344827586	62.6666666667	48.7826086957	58.1071428571
19	GO:0009814	defense response, incompatible interaction	P	613	161	190	0.0137422360248	17.4146426045	2.20276497696	28.56	21.7567567568	23.2546583851
20	GO:0009812	flavonoid metabolic process	P	89	4	2	0.333333333333	1.0	1.0	152.5	286.5	211.0
21	GO:0042402	cellular biogenic amine catabolic process	P	124	3	2	0.666666666667	1.66666666667	1.0	391.0	158.5	231.333333333
22	GO:0070887	cellular response to chemical stimulus	P	1170	430	623	0.00630996910067	13.8330535654	2.83153793262	9.8313253012	15.8730569948	15.3511627907
23	GO:0048731	system development	P	1958	849	1537	0.00405860390693	21.120905121	3.6779942343	6.61029411765	10.2236503856	9.94699646643
24	GO:0010106	cellular response to iron ion starvation	P	87	9	6	0.138888888889	1.44444444444	1.0	55.0	157.666666667	128.333333333
25	GO:0009100	glycoprotein metabolic process	P	273	7	4	0.190476190476	1.28571428571	1.0	173.666666667	88.5	122.0
26	GO:0009101	glycoprotein biosynthetic process	P	271	7	4	0.190476190476	1.28571428571	1.0	173.666666667	88.5	122.0
27	GO:1901362	organic cyclic compound biosynthetic process	P	1374	165	180	0.0128603104213	11.9750716203	1.81774580336	35.4166666667	13.5102040816	16.496969697
28	GO:1901363	heterocyclic compound binding	M	2905	1776	4860	0.00287780738485	26.2852035341	5.08475069534	3.00323624595	6.98026315789	6.75225225225
29	GO:1901360	organic cyclic compound metabolic process	P	2847	676	759	0.00328292789831	24.9959021078	1.90466798159	14.2769230769	6.32051282051	6.87278106509
30	GO:1901361	organic cyclic compound catabolic process	P	330	15	13	0.114285714286	3.01333333333	1.27777777778	127.8	47.3333333333	77.4666666667
31	GO:0015711	organic anion transport	P	346	6	4	0.266666666667	2.0	1.0	298.5	42.75	124.833333333
32	GO:0043436	oxoacid metabolic process	P	1645	233	246	0.00891667899956	11.0281464708	1.57142857143	25.4411764706	14.270531401	15.7896995708
33	GO:0019953	sexual reproduction	P	194	11	7	0.127272727273	1.72727272727	1.0	104.0	69.7142857143	80.6363636364
34	GO:0016192	vesicle-mediated transport	P	582	31	26	0.0559139784946	6.03225806452	1.0	137.2	31.8461538462	47.1612903226
35	GO:0071103	DNA conformation change	P	50	2	1	1.0	1.0	1.0	166.0	529.0	334.5
36	GO:0042398	cellular modified amino acid biosynthetic process	P	83	3	2	0.666666666667	1.66666666667	1.0	313.0	158.5	205.333333333
37	GO:0003676	nucleic acid binding	M	1234	768	2056	0.00591115275967	12.8671952591	5.13747524906	3.03284671533	16.7077363897	15.4765625
38	GO:0003677	DNA binding	M	660	413	1134	0.0102024025012	10.1205439439	5.0779342111	3.27927927928	30.514986376	27.4963680387
39	GO:0097159	organic cyclic compound binding	M	2911	1780	4866	0.00286867385414	26.3466115631	5.08365102609	3.00323624595	6.96360381862	6.73707865169
40	GO:0005730	nucleolus	C	283	7	4	0.190476190476	1.28571428571	1.0	163.0	53.75	99.4285714286
41	GO:0005739	mitochondrion	C	1380	25	20	0.0666666666667	5.16	1.0	171.4	17.0	46.88
42	GO:0006644	phospholipid metabolic process	P	390	13	10	0.128205128205	3.76923076923	1.0	186.666666667	45.6	76.4615384615
43	GO:0006643	membrane lipid metabolic process	P	168	3	2	0.666666666667	1.66666666667	1.0	417.0	55.5	172.333333333
44	GO:0045017	glycerolipid biosynthetic process	P	144	4	3	0.5	2.5	1.0	355.0	98.0	158.0
45	GO:0045010	actin nucleation	P	120	4	2	0.333333333333	1.0	1.0	170.5	352.0	254.5
46	GO:0006914	autophagy	P	36	2	1	1.0	1.0	1.0	152.0	453.0	286.0
47	GO:0006913	nucleocytoplasmic transport	P	159	4	3	0.5	2.5	1.0	338.0	167.666666667	208.0
48	GO:0009610	response to symbiotic fungus	P	36	2	1	1.0	1.0	1.0	188.0	138.0	156.5
