0	GO:0050832	defense response to fungus	P	328	158	249	0.0189470289446	25.9823418939	2.07629704985	30.52	29.0202702703	30.2405063291
1	GO:0007623	circadian rhythm	P	132	55	79	0.0451178451178	6.91814616756	2.48942598187	21.6363636364	85.6170212766	78.0
2	GO:0006629	lipid metabolic process	P	1654	589	1019	0.00582677892889	73.5483225455	1.64156479218	24.9111111111	9.53405017921	10.3837011885
3	GO:0006974	response to DNA damage stimulus	P	312	33	27	0.0511363636364	9.45632798574	1.0	97.5714285714	89.7307692308	87.6666666667
4	GO:0006970	response to osmotic stress	P	784	405	787	0.00904534897934	19.9951521717	4.09752304787	11.3068181818	21.5054644809	20.6814814815
5	GO:0006972	hyperosmotic response	P	241	66	70	0.0298368298368	6.13961038961	1.88095238095	37.3157894737	69.3090909091	64.5909090909
6	GO:0006979	response to oxidative stress	P	593	144	163	0.0154428904429	13.6751977871	1.6813559322	37.72	27.888	29.3055555556
7	GO:0051276	chromosome organization	P	686	185	198	0.0114571092832	55.3516916297	1.67112810707	35.0416666667	22.1515151515	23.1675675676
8	GO:0044712	single-organism catabolic process	P	426	57	54	0.0332080200501	15.4459784519	1.36470588235	84.7	42.1428571429	48.8771929825
9	GO:0044710	single-organism metabolic process	P	4559	2440	8769	0.00288952069849	134.191079353	3.97372658457	8.07284768212	3.85492010093	4.02172131148
10	GO:0044711	single-organism biosynthetic process	P	1681	851	2333	0.00632888643119	72.9519520881	4.67809613277	14.2337662338	9.19094247246	9.56286721504
11	GO:0071331	cellular response to hexose stimulus	P	8	2	2	1.0	2.0	1.0	19.0	194.0	200.5
12	GO:0071333	cellular response to glucose stimulus	P	6	2	2	1.0	2.0	1.0	18.0	189.5	195.5
13	GO:0051667	establishment of plastid localization	P	104	5	4	0.4	3.4	1.0	324.0	207.75	221.4
14	GO:0006364	rRNA processing	P	251	18	17	0.111111111111	5.76234567901	1.0	187.0	73.1333333333	88.9444444444
15	GO:0042545	cell wall modification	P	378	64	91	0.0446428571429	6.037109375	1.0618556701	43.5	55.875	51.65625
16	GO:0042542	response to hydrogen peroxide	P	258	36	32	0.0492063492063	5.46635802469	1.2380952381	79.3333333333	74.2068965517	76.0277777778
17	GO:0009814	defense response, incompatible interaction	P	520	229	603	0.0218723665058	28.1330877322	2.02985781991	18.4893617021	25.3631840796	24.7161572052
18	GO:0006109	regulation of carbohydrate metabolic process	P	31	2	1	1.0	1.0	1.0	258.0	567.0	386.5
19	GO:0042401	cellular biogenic amine biosynthetic process	P	34	2	1	1.0	1.0	1.0	195.0	369.0	268.5
20	GO:0009056	catabolic process	P	1989	567	872	0.0053969500377	72.5915943512	1.75657894737	25.2666666667	8.62593984962	9.62257495591
21	GO:0009507	chloroplast	C	3383	768	847	0.00286899717514	196.603484729	1.1008492569	51.4782608696	4.26435246996	5.4453125
22	GO:0048731	system development	P	2432	1745	7525	0.00464038800242	55.8422877347	4.47639225376	3.75796178344	7.72699573431	7.488252149
23	GO:0009108	coenzyme biosynthetic process	P	152	29	30	0.0714285714286	25.3793103448	1.46428571429	272.5	43.1034482759	59.7931034483
24	GO:0010106	cellular response to iron ion starvation	P	112	19	36	0.210526315789	6.37412280702	1.0	57.8571428571	143.5	107.842105263
25	GO:0009100	glycoprotein metabolic process	P	221	4	2	0.333333333333	1.0	1.0	280.5	486.0	370.0
26	GO:0009101	glycoprotein biosynthetic process	P	217	4	2	0.333333333333	1.0	1.0	279.5	486.0	369.5
27	GO:0010101	post-embryonic root morphogenesis	P	39	3	3	0.666666666667	2.55555555556	1.25	139.5	328.666666667	400.0
28	GO:0018377	protein myristoylation	P	119	2	1	1.0	1.0	1.0	478.0	18.0	248.0
29	GO:2000104	negative regulation of DNA-dependent DNA replication	P	6	2	1	1.0	1.0	1.0	64.0	143.0	99.0
30	GO:1901362	organic cyclic compound biosynthetic process	P	1640	691	1867	0.00769730908786	69.3959824829	2.92796577207	21.1923076923	9.36581709145	10.0839363242
31	GO:1901360	organic cyclic compound metabolic process	P	3635	1871	5386	0.00303077938818	104.674348832	3.52337246531	11.6862745098	5.12054794521	5.32014965259
32	GO:1901361	organic cyclic compound catabolic process	P	387	23	17	0.0671936758893	3.49316770186	1.0	119.285714286	54.125	71.9130434783
33	GO:0015711	organic anion transport	P	290	46	53	0.0492753623188	7.47668997669	1.53846153846	70.8	35.6923076923	43.6739130435
34	GO:0043436	oxoacid metabolic process	P	1837	841	1892	0.00524319121228	83.7339029569	4.63178066038	15.4583333333	8.06359102244	8.52437574316
35	GO:0043433	negative regulation of sequence-specific DNA binding transcription factor activity	P	4	2	1	1.0	1.0	1.0	25.0	211.0	112.0
36	GO:0019953	sexual reproduction	P	230	27	27	0.0712250712251	7.36680911681	1.20588235294	84.5714285714	75.7916666667	86.0
37	GO:0016192	vesicle-mediated transport	P	556	15	12	0.114285714286	2.65	1.0	219.0	36.6363636364	84.2666666667
38	GO:0008270	zinc ion binding	M	1238	638	1445	0.00648612471273	15.1408357836	5.62679166344	6.41764705882	18.9562171629	17.6332288401
39	GO:0003676	nucleic acid binding	M	2645	2156	17658	0.00607595917506	40.6926640454	4.07701867806	1.21823770492	8.13950073421	7.77643784787
40	GO:0003677	DNA binding	M	1647	1312	9312	0.00739404848282	28.737622171	4.12807258194	1.33607520564	13.2274193548	12.5777439024
41	GO:0042435	indole-containing compound biosynthetic process	P	125	28	26	0.0687830687831	5.31607142857	1.0	102.6	75.1739130435	76.3214285714
42	GO:0005730	nucleolus	C	274	38	33	0.0469416785206	9.36432748538	1.0	86.5	72.3333333333	72.2105263158
43	GO:0005739	mitochondrion	C	2434	87	81	0.0216519647153	18.9684210526	1.0	167.714285714	14.575	26.0574712644
44	GO:0006644	phospholipid metabolic process	P	449	144	144	0.0138888888889	130.919107287	1.4965034965	391.5	9.02777777778	14.0069444444
45	GO:0006643	membrane lipid metabolic process	P	179	6	3	0.2	1.0	1.0	190.333333333	92.6666666667	137.166666667
46	GO:0045017	glycerolipid biosynthetic process	P	188	2	1	1.0	1.0	1.0	613.0	173.0	383.5
47	GO:0045010	actin nucleation	P	97	10	5	0.111111111111	1.0	1.0	80.4	275.2	167.3
48	GO:0006913	nucleocytoplasmic transport	P	204	13	9	0.115384615385	2.69230769231	1.0	143.75	98.5555555556	108.461538462
49	GO:0051329	interphase of mitotic cell cycle	P	119	2	1	1.0	1.0	1.0	419.0	735.0	557.0
50	GO:0009694	jasmonic acid metabolic process	P	153	51	69	0.0501960784314	14.7136394909	1.69230769231	46.6666666667	62.152173913	63.6274509804
51	GO:0080167	response to karrikin	P	128	8	4	0.142857142857	1.0	1.0	120.5	272.25	188.5
52	GO:0090421	embryonic meristem initiation	P	46	2	1	1.0	1.0	1.0	215.0	657.0	412.5
53	GO:0007346	regulation of mitotic cell cycle	P	103	2	1	1.0	1.0	1.0	347.0	161.0	251.0
54	GO:0071359	cellular response to dsRNA	P	141	4	3	0.5	2.5	1.0	408.0	89.3333333333	166.0
55	GO:0035639	purine ribonucleoside triphosphate binding	M	2057	132	132	0.0151515151515	36.19047947	1.33333333333	145.25	7.49206349206	15.4242424242
56	GO:0006342	chromatin silencing	P	234	58	57	0.0338777979431	49.0095785441	1.47706422018	137.5	21.1964285714	28.8965517241
57	GO:0006346	methylation-dependent chromatin silencing	P	114	31	31	0.0645161290323	25.9065628476	1.46551724138	129.666666667	36.1333333333	45.8387096774
58	GO:0046467	membrane lipid biosynthetic process	P	150	6	3	0.2	1.0	1.0	176.666666667	92.6666666667	130.333333333
59	GO:0017038	protein import	P	274	12	8	0.121212121212	2.66666666667	1.0	172.25	111.0	126.333333333
60	GO:0009832	plant-type cell wall biogenesis	P	140	6	4	0.266666666667	1.66666666667	1.0	175.0	310.666666667	232.166666667
61	GO:0004871	signal transducer activity	M	220	21	14	0.0666666666667	1.95238095238	1.0	105.571428571	88.5	90.619047619
62	GO:0046283	anthocyanin-containing compound metabolic process	P	51	10	9	0.177777777778	4.65714285714	1.4	96.3333333333	182.444444444	184.9
63	GO:0048532	anatomical structure arrangement	P	236	47	37	0.0333024976873	5.18313069909	1.26	36.5333333333	87.9705882353	71.7234042553
64	GO:0048284	organelle fusion	P	49	2	1	1.0	1.0	1.0	273.0	371.0	308.5
65	GO:0048285	organelle fission	P	120	2	1	1.0	1.0	1.0	508.0	91.0	297.5
66	GO:0048464	flower calyx development	P	73	3	2	0.666666666667	1.66666666667	1.0	142.0	816.0	351.0
67	GO:0048465	corolla development	P	109	46	49	0.0444444444444	35.8911358274	1.7012195122	51.8571428571	51.9069767442	54.2608695652
68	GO:0051049	regulation of transport	P	171	3	2	0.666666666667	1.66666666667	1.0	603.0	140.0	289.0
69	GO:0009695	jasmonic acid biosynthetic process	P	130	45	56	0.0515151515152	16.7438008064	1.72222222222	58.6666666667	54.5581395349	60.7555555556
70	GO:0009696	salicylic acid metabolic process	P	215	78	127	0.041625041625	20.0370973212	1.3612565445	53.0909090909	28.7142857143	31.6025641026
71	GO:0009697	salicylic acid biosynthetic process	P	208	77	123	0.0413533834586	20.0678946033	1.35675675676	51.8181818182	29.1304347826	31.8311688312
72	GO:0009692	ethylene metabolic process	P	111	39	45	0.0539811066127	32.3934911243	1.80751173709	56.5	42.8918918919	49.2564102564
73	GO:0009693	ethylene biosynthetic process	P	111	39	45	0.0539811066127	32.3934911243	1.80751173709	56.5	42.8918918919	49.2564102564
74	GO:0009698	phenylpropanoid metabolic process	P	267	63	63	0.0312339989759	11.9365800866	1.58064516129	75.2222222222	48.2807017544	52.0634920635
75	GO:0009699	phenylpropanoid biosynthetic process	P	216	47	45	0.0397779833488	9.48226950355	1.63157894737	77.75	63.3333333333	66.8723404255
76	GO:0009642	response to light intensity	P	267	49	53	0.0450680272109	6.1762317048	1.0	58.0833333333	49.4864864865	48.9387755102
77	GO:0009218	pyrimidine ribonucleotide metabolic process	P	137	6	4	0.266666666667	2.0	1.0	223.0	76.5	123.833333333
78	GO:0009640	photomorphogenesis	P	209	22	24	0.0909090909091	5.47121212121	1.53191489362	84.2857142857	146.55	152.272727273
79	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	M	785	63	63	0.031746031746	21.5738095238	1.34375	166.5	16.0	29.7301587302
80	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	M	93	3	2	0.666666666667	1.66666666667	1.0	417.0	233.5	288.666666667
81	GO:0016817	hydrolase activity, acting on acid anhydrides	M	797	72	71	0.027386541471	19.7798611111	1.31730769231	143.285714286	18.3134328358	29.8472222222
82	GO:0051188	cofactor biosynthetic process	P	266	86	86	0.0232558139535	74.1028926213	1.47878787879	162.0	16.0833333333	22.4534883721
83	GO:0043412	macromolecule modification	P	2536	845	1251	0.00347738298887	53.786965044	1.72086432873	21.3035714286	7.86956521739	8.48402366864
84	GO:0043413	macromolecule glycosylation	P	217	4	2	0.333333333333	1.0	1.0	279.5	486.0	369.5
85	GO:0043414	macromolecule methylation	P	515	98	97	0.0201977698296	60.7225461613	1.44571428571	105.571428571	20.1290322581	25.7040816327
86	GO:0009966	regulation of signal transduction	P	164	15	12	0.114285714286	2.22777777778	1.0	98.8333333333	231.222222222	168.8
87	GO:0009962	regulation of flavonoid biosynthetic process	P	121	50	49	0.0391836734694	17.1768253968	1.34666666667	63.0	44.1363636364	46.42
88	GO:2000113	negative regulation of cellular macromolecule biosynthetic process	P	380	178	242	0.013838633911	18.8282914963	3.87279596977	20.0	42.5740740741	41.0617977528
89	GO:0006664	glycolipid metabolic process	P	126	4	2	0.333333333333	1.0	1.0	236.5	139.0	181.25
90	GO:0051186	cofactor metabolic process	P	581	185	188	0.0109870740306	140.884517769	1.46892655367	143.333333333	8.67955801105	12.7081081081
91	GO:0009570	chloroplast stroma	C	620	8	7	0.25	6.25	1.0	786.0	33.1428571429	125.25
92	GO:0051239	regulation of multicellular organismal process	P	699	431	776	0.00782388172449	22.4614059044	3.43219871205	9.22857142857	24.6481481481	22.5870069606
93	GO:0051234	establishment of localization	P	3247	1454	4547	0.00423446817333	91.1318364097	3.91184677392	11.8921568627	5.60584461867	5.91471801926
94	GO:0090407	organophosphate biosynthetic process	P	794	199	256	0.0129435054058	112.164629053	1.38902147971	121.0	10.9067357513	14.9045226131
95	GO:0019899	enzyme binding	M	138	2	1	1.0	1.0	1.0	580.0	148.0	358.0
96	GO:0032880	regulation of protein localization	P	44	2	1	1.0	1.0	1.0	245.0	1076.0	635.5
97	GO:0044271	cellular nitrogen compound biosynthetic process	P	1117	345	585	0.00970677451972	51.8843245894	2.46206342834	38.7037037037	12.3902439024	14.1101449275
98	GO:1901137	carbohydrate derivative biosynthetic process	P	737	100	93	0.0187878787879	10.3586575092	1.0	66.8666666667	33.0823529412	36.51
99	GO:1901135	carbohydrate derivative metabolic process	P	1104	306	316	0.00675024108004	102.175077439	1.36290322581	52.7	13.2083333333	15.1928104575
100	GO:0061458	reproductive system development	P	1447	813	1873	0.0052684516993	25.7915020981	5.5044625389	6.45348837209	13.8423180593	13.2509225092
101	GO:0006325	chromatin organization	P	540	153	164	0.0139318885449	58.9177561409	1.59078590786	44.6111111111	21.4347826087	23.4836601307
102	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	P	455	281	818	0.0185053380783	26.0430453854	3.38902493321	8.42	39.1142857143	35.024911032
103	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	P	377	173	220	0.0135770936954	18.5777329767	2.54069767442	20.1951219512	42.8025477707	41.2369942197
104	GO:0006497	protein lipidation	P	131	2	1	1.0	1.0	1.0	491.0	18.0	254.5
105	GO:0006499	N-terminal protein myristoylation	P	119	2	1	1.0	1.0	1.0	478.0	18.0	248.0
106	GO:0006498	N-terminal protein lipidation	P	119	2	1	1.0	1.0	1.0	478.0	18.0	248.0
107	GO:0031974	membrane-enclosed lumen	C	502	80	75	0.0231012658228	9.59339962121	1.18390804598	50.6470588235	59.9696969697	57.425
108	GO:0031975	envelope	C	848	73	72	0.0266362252664	41.5598825832	1.35	189.6	12.7183098592	24.5753424658
109	GO:0043623	cellular protein complex assembly	P	467	25	32	0.106666666667	16.8498701299	1.0	414.5	36.1304347826	64.48
110	GO:0048518	positive regulation of biological process	P	931	590	1882	0.00989899571235	25.5545926505	4.20949554896	6.37654320988	20.1654135338	18.8237288136
111	GO:0048519	negative regulation of biological process	P	1141	685	1832	0.0072523157041	34.2888851582	3.72309650544	7.94852941176	16.1403785489	15.5722627737
112	GO:0048645	organ formation	P	213	77	99	0.0300751879699	14.2878142691	2.04605263158	27.4545454545	56.0147058824	54.5844155844
113	GO:0002376	immune system process	P	817	448	1411	0.0128934963247	51.6972101339	2.94191931136	11.9512195122	15.86492891	16.1941964286
114	GO:0048646	anatomical structure formation involved in morphogenesis	P	1348	794	2449	0.00738197261301	43.0512276107	3.84651192181	7.95620437956	12.2769440655	11.9659949622
