0	GO:0050832	defense response to fungus	P	328	78	94	0.02997002997	9.41312415655	1.31818181818	24.0555555556	26.0	26.2051282051
1	GO:0007623	circadian rhythm	P	132	28	39	0.0873015873016	5.05485466914	2.208	17.3076923077	70.7727272727	60.6071428571
2	GO:0006629	lipid metabolic process	P	1654	314	400	0.00811949288781	49.6286262364	1.03381642512	23.2333333333	7.92307692308	9.07643312102
3	GO:0006974	response to DNA damage stimulus	P	312	14	11	0.120879120879	6.14285714286	1.0	91.6666666667	67.9090909091	70.4285714286
4	GO:0006970	response to osmotic stress	P	784	214	323	0.0132508446317	11.5913628972	2.94981412639	10.8214285714	19.1857923497	18.1261682243
5	GO:0006972	hyperosmotic response	P	241	31	28	0.0537634408602	3.98668714798	1.86567164179	30.0833333333	72.1739130435	61.1935483871
6	GO:0006979	response to oxidative stress	P	593	68	69	0.0302897278314	9.14304494525	1.0	60.8888888889	23.2881355932	26.8529411765
7	GO:0051276	chromosome organization	P	686	83	82	0.0235086688216	45.3066621324	1.61650485437	48.75	16.6282051282	19.4096385542
8	GO:0044712	single-organism catabolic process	P	426	23	19	0.0750988142292	6.26086956522	1.0	86.6	47.0555555556	54.0869565217
9	GO:0044710	single-organism metabolic process	P	4559	1464	3899	0.00354929798416	87.50868082	3.58500372691	6.73846153846	3.35125448029	3.58948087432
10	GO:0044711	single-organism biosynthetic process	P	1681	539	1095	0.00740735631867	52.7331900329	2.18956569243	12.4166666667	7.50398406375	7.93692022263
11	GO:0051667	establishment of plastid localization	P	104	2	1	1.0	1.0	1.0	162.0	367.0	253.5
12	GO:0006364	rRNA processing	P	251	9	7	0.194444444444	2.41666666667	1.0	99.0	84.1666666667	86.0
13	GO:0042545	cell wall modification	P	378	32	37	0.0745967741935	4.92013888889	1.0	47.7777777778	45.4782608696	44.28125
14	GO:0042542	response to hydrogen peroxide	P	258	13	9	0.115384615385	1.84615384615	1.0	71.8	92.5	80.5384615385
15	GO:0009814	defense response, incompatible interaction	P	520	140	283	0.0277492291881	18.0338653501	2.22365339578	15.0909090909	22.9411764706	21.7928571429
16	GO:0009056	catabolic process	P	1989	273	332	0.0089420383538	41.6949202327	1.0	26.7142857143	7.16734693878	8.85347985348
17	GO:0009507	chloroplast	C	3383	239	232	0.00815723779051	100.248876622	1.0	63.5384615385	4.45575221239	7.40167364017
